% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.20241E-01
  1      2    0.71237E-02    0.39091E-01
  1      3    0.10685E-01    0.60917E-01
  1      4    0.14247E-01    0.80891E-01
  1      5    0.17809E-01    0.10509E+00
  1      6    0.21371E-01    0.13819E+00
  1      7    0.24933E-01    0.15909E+00
  1      8    0.28495E-01    0.18034E+00
  1      9    0.32056E-01    0.20383E+00
  1     10    0.35618E-01    0.23391E+00
  1     11    0.39180E-01    0.26782E+00
  1     12    0.42742E-01    0.29221E+00
  1     13    0.46304E-01    0.30466E+00
  1     14    0.49866E-01    0.31994E+00
  1     15    0.53427E-01    0.35534E+00
  1     16    0.56989E-01    0.37950E+00
  1     17    0.60551E-01    0.40546E+00
  1     18    0.64113E-01    0.42442E+00
  1     19    0.67675E-01    0.42532E+00
  1     20    0.71237E-01    0.43162E+00
  1     21    0.74798E-01    0.46142E+00
  1     22    0.78360E-01    0.48394E+00
  1     23    0.81922E-01    0.51782E+00
  1     24    0.85484E-01    0.54547E+00
  1     25    0.89046E-01    0.57463E+00
  1     26    0.92608E-01    0.59789E+00
  1     27    0.96169E-01    0.63067E+00
  1     28    0.99731E-01    0.66441E+00
  1     29    0.10329E+00    0.68582E+00
  1     30    0.10685E+00    0.71468E+00
  1     31    0.11042E+00    0.73053E+00
  1     32    0.11398E+00    0.75647E+00
  1     33    0.11754E+00    0.81429E+00
  1     34    0.12110E+00    0.85248E+00
  1     35    0.12466E+00    0.89771E+00
  1     36    0.12823E+00    0.90698E+00
  1     37    0.13179E+00    0.91967E+00
  1     38    0.13535E+00    0.94503E+00
  1     39    0.13891E+00    0.96141E+00
  1     40    0.14247E+00    0.98790E+00
  1     41    0.14603E+00    0.10166E+01
  1     42    0.14960E+00    0.10400E+01
  1     43    0.15316E+00    0.10539E+01
  1     44    0.15672E+00    0.10827E+01
  1     45    0.16028E+00    0.11215E+01
  1     46    0.16384E+00    0.11451E+01
  1     47    0.16741E+00    0.11613E+01
  1     48    0.17097E+00    0.11713E+01
  1     49    0.17453E+00    0.12102E+01
  1     50    0.17809E+00    0.12420E+01
  1     51    0.18165E+00    0.12727E+01
  1     52    0.18522E+00    0.12831E+01
  1     53    0.18878E+00    0.13142E+01
  1     54    0.19234E+00    0.13748E+01
  1     55    0.19590E+00    0.13616E+01
  1     56    0.19946E+00    0.13713E+01
  1     57    0.20302E+00    0.13877E+01
  1     58    0.20659E+00    0.14629E+01
  1     59    0.21015E+00    0.15211E+01
  1     60    0.21371E+00    0.15523E+01
  1     61    0.21727E+00    0.15775E+01
  1     62    0.22083E+00    0.15797E+01
  1     63    0.22440E+00    0.16069E+01
