% itn    run  time           mean square displacement
  1      1    0.35618E-02    0.83663E-01
  1      2    0.71237E-02    0.18852E+00
  1      3    0.10685E-01    0.29905E+00
  1      4    0.14247E-01    0.39437E+00
  1      5    0.17809E-01    0.53705E+00
  1      6    0.21371E-01    0.64667E+00
  1      7    0.24933E-01    0.72563E+00
  1      8    0.28495E-01    0.83578E+00
  1      9    0.32056E-01    0.98957E+00
  1     10    0.35618E-01    0.11185E+01
  1     11    0.39180E-01    0.12696E+01
  1     12    0.42742E-01    0.13460E+01
  1     13    0.46304E-01    0.13943E+01
  1     14    0.49866E-01    0.15188E+01
  1     15    0.53427E-01    0.16464E+01
  1     16    0.56989E-01    0.17897E+01
  1     17    0.60551E-01    0.19806E+01
  1     18    0.64113E-01    0.21172E+01
  1     19    0.67675E-01    0.22425E+01
  1     20    0.71237E-01    0.22913E+01
  1     21    0.74798E-01    0.24568E+01
  1     22    0.78360E-01    0.26426E+01
  1     23    0.81922E-01    0.27966E+01
  1     24    0.85484E-01    0.28980E+01
  1     25    0.89046E-01    0.30563E+01
  1     26    0.92608E-01    0.31030E+01
  1     27    0.96169E-01    0.32115E+01
  1     28    0.99731E-01    0.34150E+01
  1     29    0.10329E+00    0.35137E+01
  1     30    0.10685E+00    0.36503E+01
  1     31    0.11042E+00    0.37514E+01
  1     32    0.11398E+00    0.38513E+01
  1     33    0.11754E+00    0.40189E+01
  1     34    0.12110E+00    0.41294E+01
  1     35    0.12466E+00    0.42473E+01
  1     36    0.12823E+00    0.41910E+01
  1     37    0.13179E+00    0.42292E+01
  1     38    0.13535E+00    0.42993E+01
  1     39    0.13891E+00    0.44794E+01
  1     40    0.14247E+00    0.46288E+01
  1     41    0.14603E+00    0.46788E+01
  1     42    0.14960E+00    0.48311E+01
  1     43    0.15316E+00    0.49547E+01
  1     44    0.15672E+00    0.50792E+01
  1     45    0.16028E+00    0.52726E+01
  1     46    0.16384E+00    0.55363E+01
  1     47    0.16741E+00    0.56649E+01
  1     48    0.17097E+00    0.57583E+01
  1     49    0.17453E+00    0.59760E+01
  1     50    0.17809E+00    0.62453E+01
  1     51    0.18165E+00    0.63987E+01
  1     52    0.18522E+00    0.64288E+01
  1     53    0.18878E+00    0.64112E+01
  1     54    0.19234E+00    0.66091E+01
  1     55    0.19590E+00    0.66960E+01
  1     56    0.19946E+00    0.68263E+01
  1     57    0.20302E+00    0.68098E+01
  1     58    0.20659E+00    0.69653E+01
  1     59    0.21015E+00    0.71804E+01
  1     60    0.21371E+00    0.73986E+01
  1     61    0.21727E+00    0.74874E+01
  1     62    0.22083E+00    0.74816E+01
  1     63    0.22440E+00    0.75000E+01
  1     64    0.22796E+00    0.75946E+01
  1     65    0.23152E+00    0.76788E+01
  1     66    0.23508E+00    0.77855E+01
  1     67    0.23864E+00    0.79250E+01
  1     68    0.24220E+00    0.80089E+01
  1     69    0.24577E+00    0.80035E+01
  1     70    0.24933E+00    0.80968E+01
  1     71    0.25289E+00    0.82028E+01
  1     72    0.25645E+00    0.83203E+01
  1     73    0.26001E+00    0.83530E+01
  1     74    0.26358E+00    0.84045E+01
  1     75    0.26714E+00    0.85550E+01
  1     76    0.27070E+00    0.86494E+01
  1     77    0.27426E+00    0.88465E+01
  1     78    0.27782E+00    0.90637E+01
  1     79    0.28138E+00    0.92687E+01
  1     80    0.28495E+00    0.93791E+01
  1     81    0.28851E+00    0.94774E+01
  1     82    0.29207E+00    0.95238E+01
  1     83    0.29563E+00    0.97659E+01
  1     84    0.29919E+00    0.98862E+01
  1     85    0.30276E+00    0.99028E+01
  1     86    0.30632E+00    0.10100E+02
  1     87    0.30988E+00    0.10058E+02
  1     88    0.31344E+00    0.10131E+02
  1     89    0.31700E+00    0.10303E+02
  1     90    0.32056E+00    0.10482E+02
  1     91    0.32413E+00    0.10339E+02
  1     92    0.32769E+00    0.10347E+02
  1     93    0.33125E+00    0.10409E+02
  1     94    0.33481E+00    0.10534E+02
  1     95    0.33837E+00    0.10911E+02
  1     96    0.34194E+00    0.10945E+02
  1     97    0.34550E+00    0.11143E+02
  1     98    0.34906E+00    0.11118E+02
  1     99    0.35262E+00    0.11135E+02
  1    100    0.35618E+00    0.11297E+02


