% itn    run  time           vxave               vyave               vaverun
  1      1    0.35618E-02   -0.2505370292E+04   -0.1122358334E+04    0.2745281139E+04
  1      2    0.71237E-02   -0.3055328336E+04    0.2505020505E+04    0.3950969371E+04
  1      3    0.10685E-01   -0.5129822611E+04    0.1060736088E+04    0.5238343352E+04
  1      4    0.14247E-01    0.1427539416E+04   -0.3863664737E+03    0.1478900888E+04
  1      5    0.17809E-01   -0.5091571604E+04   -0.4810287696E+04    0.7004496350E+04
  1      6    0.21371E-01    0.4787569019E+04   -0.9807769097E+03    0.4886997080E+04
  1      7    0.24933E-01   -0.1347351610E+04   -0.1628295790E+04    0.2113457721E+04
  1      8    0.28495E-01   -0.3304847958E+04    0.2258762012E+04    0.4003002105E+04
  1      9    0.32056E-01    0.4797251459E+04   -0.2198748422E+04    0.5277131436E+04
  1     10    0.35618E-01    0.1193102951E+03   -0.2145999752E+04    0.2149313817E+04
  1     11    0.39180E-01   -0.8912618466E+03   -0.3915485583E+04    0.4015641298E+04
  1     12    0.42742E-01   -0.3581662497E+04   -0.5114251068E+04    0.6243706449E+04
  1     13    0.46304E-01   -0.3591145881E+04   -0.1570141072E+04    0.3919396857E+04
  1     14    0.49866E-01   -0.3087130443E+04   -0.1524817172E+04    0.3443173213E+04
  1     15    0.53427E-01   -0.1899644653E+04   -0.1017883002E+04    0.2155164869E+04
  1     16    0.56989E-01    0.2846860951E+04    0.3814923269E+03    0.2872308073E+04
  1     17    0.60551E-01    0.5812420675E+04    0.1395206621E+02    0.5812437421E+04
  1     18    0.64113E-01    0.3682587100E+04    0.2180521019E+04    0.4279733598E+04
  1     19    0.67675E-01    0.2195608091E+04    0.2694890864E+04    0.3476079927E+04
  1     20    0.71237E-01    0.4879902036E+04    0.2086375761E+04    0.5307203378E+04
  1     21    0.74798E-01   -0.3603475301E+04   -0.2961888787E+04    0.4664527782E+04
  1     22    0.78360E-01   -0.2099689285E+03    0.1058156606E+04    0.1078787446E+04
  1     23    0.81922E-01    0.1449106439E+03    0.3912950518E+03    0.4172659970E+03
  1     24    0.85484E-01   -0.1980534535E+03   -0.4793561506E+04    0.4797651205E+04
