% itn    run  time           vxave               vyave               vaverun
  1      1    0.12929E-04   -0.1796274159E+03    0.5847334349E+04    0.5850092735E+04
  1      2    0.25857E-04   -0.3271663316E+04    0.6872349444E+04    0.7611370950E+04
  1      3    0.38786E-04   -0.2486851142E+04   -0.1588530456E+04    0.2950907930E+04
  1      4    0.51714E-04   -0.2584380100E+03    0.1133162377E+04    0.1162259514E+04
  1      5    0.64643E-04    0.3577003090E+04    0.2218209216E+04    0.4208967003E+04
  1      6    0.77571E-04   -0.2755470291E+04   -0.1093909326E+04    0.2964667627E+04
  1      7    0.90500E-04    0.5658795352E+04    0.1167065151E+03    0.5659998696E+04
  1      8    0.10343E-03    0.2435226331E+04    0.1586230543E+04    0.2906278483E+04
  1      9    0.11636E-03    0.8812670391E+03    0.1252721063E+04    0.1531646714E+04
  1     10    0.12929E-03    0.1197101473E+04   -0.2899342083E+03    0.1231711729E+04
  1     11    0.14221E-03    0.2152391059E+04   -0.7628237379E+03    0.2283568989E+04
  1     12    0.15514E-03    0.1125901813E+05   -0.2575494260E+04    0.1154983376E+05
  1     13    0.16807E-03   -0.2206927591E+04   -0.4343130439E+03    0.2249257036E+04
  1     14    0.18100E-03   -0.1097680074E+04    0.2392497419E+04    0.2632289012E+04
  1     15    0.19393E-03   -0.2104561627E+04    0.6052501021E+04    0.6407959757E+04
  1     16    0.20686E-03   -0.8097324407E+03    0.2041519101E+04    0.2196239255E+04
  1     17    0.21979E-03    0.1630586774E+04    0.3868868507E+03    0.1675856397E+04
  1     18    0.23271E-03    0.1063763165E+04    0.9554370027E+03    0.1429843326E+04
  1     19    0.24564E-03   -0.1001945870E+04   -0.2822595237E+03    0.1040944746E+04
  1     20    0.25857E-03    0.1801073825E+04   -0.2119818523E+04    0.2781635759E+04
  1     21    0.27150E-03   -0.2737523623E+04   -0.9361661932E+03    0.2893171742E+04
  1     22    0.28443E-03   -0.4062454286E+03    0.6649863609E+04    0.6662260980E+04
  1     23    0.29736E-03    0.1350913858E+04    0.1599278842E+04    0.2093480610E+04
  1     24    0.31029E-03    0.3381706518E+04    0.3020837643E+03    0.3395172098E+04
  1     25    0.32321E-03   -0.2383163484E+04   -0.1540010416E+04    0.2837446083E+04
  1     26    0.33614E-03    0.7758050956E+03   -0.2687381062E+04    0.2797121828E+04
  1     27    0.34907E-03    0.4788507694E+04    0.4081676647E+03    0.4805872114E+04
  1     28    0.36200E-03   -0.5100876051E+04   -0.2388361198E+04    0.5632335723E+04
