  3    ***    0.12929E-01    0.3227486122E-01    0.0000000000E+00
  3    ***    0.12929E-01    0.6454972244E-01    0.0000000000E+00
  3    ***    0.12929E-01    0.9682458366E-01    0.0000000000E+00
  3    ***    0.12929E-01    0.1290994449E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.1613743061E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.1936491673E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.2259240285E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.2581988897E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.2904737510E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.3227486122E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.3550234734E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.3872983346E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.4195731958E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.4518480571E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.4841229183E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.5163977795E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.5486726407E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.5809475019E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.6132223631E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.6454972244E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.6777720856E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.7100469468E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.7423218080E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.7745966692E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.8068715305E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.8391463917E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.8714212529E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.9036961141E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.9359709753E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.9682458366E+00    0.0000000000E+00
  3    ***    0.12929E-01    0.1000520698E+01    0.3971839451E+03
  3    ***    0.12929E-01    0.1032795559E+01    0.6877595397E+03
  3    ***    0.12929E-01    0.1065070420E+01    0.1153359145E+03
  3    ***    0.12929E-01    0.1097345281E+01    0.8747725780E+02
  3    ***    0.12929E-01    0.1129620143E+01    0.7248239031E+02
  3    ***    0.12929E-01    0.1161895004E+01    0.6137373265E+02
  3    ***    0.12929E-01    0.1194169865E+01    0.6064108560E+02
  3    ***    0.12929E-01    0.1226444726E+01    0.5834492890E+02
  3    ***    0.12929E-01    0.1258719588E+01    0.5656490694E+02
  3    ***    0.12929E-01    0.1290994449E+01    0.6031609712E+02
  3    ***    0.12929E-01    0.1323269310E+01    0.6149275431E+02
  3    ***    0.12929E-01    0.1355544171E+01    0.5898013737E+02
  3    ***    0.12929E-01    0.1387819032E+01    0.5382957209E+02
  3    ***    0.12929E-01    0.1420093894E+01    0.4877531902E+02
  3    ***    0.12929E-01    0.1452368755E+01    0.4864061182E+02
  3    ***    0.12929E-01    0.1484643616E+01    0.5057139572E+02
  3    ***    0.12929E-01    0.1516918477E+01    0.5082005581E+02
  3    ***    0.12929E-01    0.1549193338E+01    0.4869940221E+02
  3    ***    0.12929E-01    0.1581468200E+01    0.5206368382E+02
  3    ***    0.12929E-01    0.1613743061E+01    0.5158806527E+02
  3    ***    0.12929E-01    0.1646017922E+01    0.5788827712E+02
  3    ***    0.12929E-01    0.1678292783E+01    0.6220331446E+02
  3    ***    0.12929E-01    0.1710567645E+01    0.6600473800E+02
