% itn    run  time           mean square displacement
  1      1    0.12929E-06    0.22382E-06
  1      2    0.25857E-06    0.33668E-06
  1      3    0.38786E-06    0.17135E-05
  1      4    0.51714E-06    0.98387E-06
  1      5    0.64643E-06    0.14796E-05
  1      6    0.77571E-06    0.28855E-05
  1      7    0.90500E-06    0.18614E-05
  1      8    0.10343E-05    0.38535E-05
  1      9    0.11636E-05    0.52671E-05
  1     10    0.12929E-05    0.58794E-05
  1     11    0.14221E-05    0.58006E-05
  1     12    0.15514E-05    0.58234E-05
  1     13    0.16807E-05    0.40271E-05
  1     14    0.18100E-05    0.26855E-05
  1     15    0.19393E-05    0.28897E-05
  1     16    0.20686E-05    0.60622E-05
  1     17    0.21979E-05    0.88925E-05
  1     18    0.23271E-05    0.70271E-05
  1     19    0.24564E-05    0.66911E-05
  1     20    0.25857E-05    0.85549E-06
  1     21    0.27150E-05    0.11871E-05
  1     22    0.28443E-05    0.10587E-05
  1     23    0.29736E-05    0.11662E-05
  1     24    0.31029E-05    0.26267E-05
  1     25    0.32321E-05    0.12749E-05
  1     26    0.33614E-05    0.51166E-05
  1     27    0.34907E-05    0.26464E-05
  1     28    0.36200E-05    0.23192E-05
  1     29    0.37493E-05    0.18740E-05
  1     30    0.38786E-05    0.17612E-05
  1     31    0.40079E-05    0.12577E-05
  1     32    0.41371E-05    0.28220E-05
  1     33    0.42664E-05    0.26240E-05
  1     34    0.43957E-05    0.30431E-05
  1     35    0.45250E-05    0.31751E-05
  1     36    0.46543E-05    0.54368E-05
  1     37    0.47836E-05    0.44309E-05
  1     38    0.49129E-05    0.54882E-05
  1     39    0.50421E-05    0.57240E-05
  1     40    0.51714E-05    0.42147E-05
  1     41    0.53007E-05    0.46003E-05
  1     42    0.54300E-05    0.20870E-05
  1     43    0.55593E-05    0.31110E-05
  1     44    0.56886E-05    0.33507E-05
  1     45    0.58179E-05    0.25821E-05
  1     46    0.59471E-05    0.26848E-05
  1     47    0.60764E-05    0.36866E-05
  1     48    0.62057E-05    0.37322E-05
  1     49    0.63350E-05    0.32770E-05
  1     50    0.64643E-05    0.44132E-05
  1     51    0.65936E-05    0.34041E-05
  1     52    0.67229E-05    0.36301E-05
  1     53    0.68521E-05    0.11808E-05
  1     54    0.69814E-05    0.24172E-05
  1     55    0.71107E-05    0.49758E-05
  1     56    0.72400E-05    0.59739E-05
  1     57    0.73693E-05    0.59247E-05
  1     58    0.74986E-05    0.57065E-05
  1     59    0.76279E-05    0.50990E-05
  1     60    0.77571E-05    0.37374E-05
  1     61    0.78864E-05    0.24972E-05
  1     62    0.80157E-05    0.23382E-05
  1     63    0.81450E-05    0.30396E-05
  1     64    0.82743E-05    0.51237E-05
  1     65    0.84036E-05    0.88040E-05
  1     66    0.85329E-05    0.10744E-04
  1     67    0.86621E-05    0.92634E-05
  1     68    0.87914E-05    0.90791E-05
  1     69    0.89207E-05    0.10650E-04
  1     70    0.90500E-05    0.90583E-05
  1     71    0.91793E-05    0.30530E-05
  1     72    0.93086E-05    0.45363E-05
  1     73    0.94379E-05    0.21681E-05
  1     74    0.95671E-05    0.49327E-06
  1     75    0.96964E-05    0.54863E-06
  1     76    0.98257E-05    0.79419E-06
  1     77    0.99550E-05    0.92173E-06
  1     78    0.10084E-04    0.21288E-05
  1     79    0.10214E-04    0.43676E-05
  1     80    0.10343E-04    0.48298E-05
  1     81    0.10472E-04    0.45184E-05
  1     82    0.10601E-04    0.41131E-05
  1     83    0.10731E-04    0.22340E-05
  1     84    0.10860E-04    0.77192E-05
  1     85    0.10989E-04    0.45851E-05
  1     86    0.11119E-04    0.51680E-05
